iter	Logloss	Accuracy
186	0.4480336788	0.811023622
187	0.4477538352	0.811023622
188	0.4472988814	0.811023622
189	0.446986437	0.8121484814
190	0.4466065994	0.8121484814
191	0.4463077045	0.8121484814
192	0.4456516545	0.8132733408
193	0.4452186467	0.8132733408
194	0.4449244651	0.8132733408
195	0.4443382539	0.8132733408
196	0.4440501669	0.8132733408
197	0.4438113057	0.8132733408
198	0.4433288464	0.8143982002
199	0.4429386885	0.8143982002
200	0.4426869741	0.8143982002
201	0.4423797328	0.8143982002
202	0.4422586227	0.8143982002
203	0.4421192247	0.8143982002
204	0.4415587339	0.8143982002
205	0.4411919743	0.8143982002
206	0.4407915437	0.8143982002
207	0.440534768	0.8143982002
208	0.4404829992	0.8143982002
209	0.4400035046	0.8143982002
210	0.4394272912	0.8143982002
211	0.4387471155	0.8143982002
212	0.4384328945	0.8143982002
213	0.4382249554	0.8143982002
214	0.4378763546	0.8155230596
215	0.4375942358	0.8155230596
216	0.4375715301	0.8155230596
217	0.4371336427	0.8155230596
218	0.4365134754	0.816647919
219	0.4363108814	0.816647919
220	0.4358752326	0.816647919
221	0.4356774406	0.816647919
222	0.435426923	0.816647919
223	0.4349149431	0.816647919
224	0.4344855206	0.816647919
225	0.4342614532	0.816647919
226	0.4338955434	0.816647919
227	0.4337993828	0.8177727784
228	0.4332560842	0.8177727784
229	0.4330583666	0.8188976378
230	0.4327594423	0.8200224972
231	0.4327527965	0.8200224972
232	0.432417911	0.8200224972
233	0.4321900709	0.8200224972
234	0.4317849284	0.8200224972
235	0.4315945912	0.8200224972
236	0.4315416692	0.8200224972
237	0.4310077913	0.8200224972
238	0.4304890621	0.8200224972
239	0.4302772033	0.8200224972
240	0.4299343875	0.8211473566
241	0.4294536914	0.8211473566
242	0.4293253743	0.8211473566
243	0.4286529372	0.8211473566
244	0.4285502614	0.8211473566
245	0.4283485291	0.8211473566
246	0.4280591238	0.8211473566
247	0.4278120893	0.8211473566
248	0.4274651228	0.8211473566
249	0.427322858	0.8211473566
250	0.4272727701	0.8211473566
251	0.426966441	0.8211473566
252	0.4267311368	0.822272216
253	0.4264539406	0.822272216
254	0.4263000148	0.822272216
255	0.4261279045	0.822272216
256	0.4260659753	0.822272216
257	0.4258126509	0.822272216
258	0.4254197495	0.822272216
259	0.4253050537	0.822272216
260	0.4250365296	0.822272216
261	0.424764993	0.822272216
262	0.4246632937	0.822272216
263	0.4242799653	0.8233970754
264	0.424146241	0.8233970754
265	0.4238274871	0.8233970754
266	0.4236438255	0.8233970754
267	0.4232409194	0.8233970754
268	0.4231687197	0.8233970754
269	0.4229790004	0.8233970754
270	0.4227998631	0.8233970754
271	0.4224312167	0.8233970754
272	0.4223145877	0.8233970754
273	0.4221448991	0.8233970754
274	0.4219607327	0.8245219348
275	0.4217245098	0.8245219348
276	0.4214265017	0.8245219348
277	0.4212432657	0.8245219348
278	0.4209356272	0.8256467942
279	0.4207406875	0.8256467942
280	0.4203712027	0.8256467942
281	0.4202248236	0.8245219348
282	0.4199855312	0.8256467942
283	0.4198491535	0.8267716535
284	0.4197174612	0.8267716535
285	0.4194299001	0.8267716535
286	0.4191483161	0.8267716535
287	0.4188525733	0.8267716535
288	0.4187787271	0.8267716535
289	0.4186248374	0.8267716535
290	0.418328755	0.8267716535
291	0.4182597957	0.8267716535
292	0.4182047069	0.8267716535
293	0.4178939362	0.8267716535
294	0.4176060331	0.8267716535
295	0.4173059229	0.8267716535
296	0.4169939098	0.8267716535
297	0.4166393788	0.8267716535
298	0.4165258057	0.8267716535
299	0.4163707438	0.8267716535
300	0.4160617526	0.8267716535
301	0.4160590252	0.8267716535
302	0.4159647408	0.8267716535
303	0.4158916323	0.8267716535
304	0.4154123417	0.8267716535
305	0.4151250351	0.8267716535
306	0.4149386713	0.8267716535
307	0.4148444229	0.8267716535
308	0.4144760534	0.8267716535
309	0.414284417	0.8267716535
310	0.4142457046	0.8267716535
311	0.4141274194	0.8267716535
312	0.4140706688	0.8267716535
313	0.413969588	0.8267716535
314	0.4138866318	0.8267716535
315	0.4137092664	0.8267716535
316	0.4135236688	0.8267716535
317	0.4132805079	0.8267716535
318	0.4130398042	0.8267716535
319	0.4129369775	0.8267716535
320	0.4127701824	0.8267716535
321	0.4125874448	0.8267716535
322	0.4121542959	0.8278965129
323	0.4118927263	0.8278965129
324	0.411834427	0.8278965129
325	0.4115683705	0.8278965129
326	0.4113008853	0.8278965129
327	0.4112137062	0.8278965129
328	0.4109481321	0.8278965129
329	0.4107826016	0.8278965129
330	0.4104941814	0.8278965129
331	0.410227138	0.8278965129
332	0.4099932011	0.8278965129
333	0.409865216	0.8278965129
334	0.409548187	0.8290213723
335	0.409368188	0.8301462317
336	0.4091770441	0.8301462317
337	0.4089372424	0.8301462317
338	0.4084475591	0.8301462317
339	0.408318899	0.8301462317
340	0.4081880126	0.8301462317
341	0.4078766542	0.8290213723
342	0.4076371978	0.8301462317
343	0.4075329968	0.8301462317
344	0.4073750741	0.8301462317
345	0.4072352821	0.8301462317
346	0.4070653489	0.8301462317
347	0.4068990788	0.8301462317
348	0.4065982006	0.8301462317
349	0.4064230127	0.8290213723
350	0.4063916044	0.8290213723
351	0.4062595488	0.8290213723
352	0.4057622079	0.8301462317
353	0.4057353822	0.8301462317
354	0.4057139264	0.8301462317
355	0.4054966583	0.8301462317
356	0.4053685288	0.8301462317
357	0.4053516689	0.8301462317
358	0.4051489544	0.8301462317
359	0.4049657436	0.8301462317
360	0.404867369	0.8301462317
361	0.4047255966	0.8301462317
362	0.4044556333	0.8312710911
363	0.4044460211	0.8312710911
364	0.4043427868	0.8312710911
365	0.4042021311	0.8312710911
366	0.4040843448	0.8323959505
367	0.4036669363	0.8312710911
368	0.4036023365	0.8312710911
369	0.4034335659	0.8312710911
370	0.4033374628	0.8312710911
371	0.4032398553	0.8312710911
372	0.4029019309	0.8312710911
373	0.402524484	0.8301462317
374	0.4021875662	0.8323959505
375	0.401890984	0.8301462317
376	0.4017399343	0.8301462317
377	0.4014710683	0.8323959505
378	0.4014691491	0.8323959505
379	0.4010984363	0.8323959505
380	0.4009716562	0.8323959505
381	0.4007292075	0.8323959505
382	0.4004828509	0.8323959505
383	0.4004210985	0.8323959505
384	0.4002859494	0.8323959505
385	0.4000902682	0.8323959505
386	0.3998322851	0.8323959505
387	0.3996552675	0.8323959505
388	0.3995110174	0.8312710911
389	0.3992770339	0.8312710911
390	0.3992509844	0.8312710911
391	0.3992461583	0.8312710911
392	0.3992453699	0.8312710911
393	0.3992453075	0.8312710911
394	0.3988269397	0.8323959505
395	0.398547388	0.8335208099
396	0.3984703756	0.8335208099
397	0.3984703294	0.8335208099
398	0.3984033125	0.8335208099
399	0.3979214762	0.8335208099
400	0.3978916207	0.8335208099
401	0.3976017533	0.8335208099
402	0.3974955006	0.8335208099
403	0.3973720749	0.8335208099
404	0.3972206931	0.8335208099
405	0.3970522201	0.8335208099
406	0.3966759664	0.8335208099
407	0.3964130719	0.8335208099
408	0.3962159982	0.8335208099
409	0.3961790151	0.8335208099
410	0.3961463919	0.8335208099
411	0.3960174645	0.8335208099
412	0.3958574996	0.8335208099
413	0.3958374491	0.8335208099
414	0.395561398	0.8335208099
415	0.3952159502	0.8335208099
416	0.3948846625	0.8335208099
417	0.3947474395	0.8335208099
418	0.394544304	0.8335208099
419	0.3944552455	0.8335208099
420	0.39426903	0.8346456693
421	0.3941671797	0.8335208099
422	0.3940703421	0.8346456693
423	0.3939346064	0.8346456693
424	0.3938333878	0.8346456693
425	0.3936090241	0.8346456693
426	0.3935336636	0.8346456693
427	0.3933955663	0.8346456693
428	0.3933403887	0.8346456693
429	0.3932419115	0.8346456693
430	0.392973996	0.8346456693
431	0.3929292998	0.8346456693
432	0.3927698396	0.8346456693
433	0.3925657962	0.8368953881
434	0.3923968796	0.8368953881
435	0.3923166614	0.8368953881
436	0.3922888005	0.8368953881
437	0.3921505321	0.8368953881
438	0.3920261249	0.8368953881
439	0.3918843696	0.8368953881
440	0.3916451849	0.8380202475
441	0.3916421551	0.8380202475
442	0.3916139372	0.8380202475
443	0.3915718032	0.8380202475
444	0.3915096044	0.8380202475
445	0.3913116785	0.8380202475
446	0.3913116757	0.8380202475
447	0.3911528923	0.8380202475
448	0.3910728069	0.8380202475
449	0.391060756	0.8380202475
450	0.3908199103	0.8380202475
451	0.390765108	0.8391451069
452	0.3906951143	0.8380202475
453	0.390651328	0.8391451069
454	0.3905684991	0.8391451069
455	0.3905390322	0.8391451069
456	0.3903315524	0.8391451069
457	0.3901803935	0.8391451069
458	0.39013593	0.8402699663
459	0.3901305108	0.8402699663
460	0.3900426031	0.8402699663
461	0.389934858	0.8402699663
462	0.3896698648	0.8402699663
463	0.389667639	0.8402699663
464	0.3896100206	0.8402699663
465	0.3894672478	0.8402699663
466	0.3894293226	0.8391451069
467	0.3894180478	0.8391451069
468	0.3892815758	0.8402699663
469	0.3892150616	0.8391451069
470	0.3891048177	0.8391451069
471	0.3890133867	0.8391451069
472	0.3889163372	0.8402699663
473	0.3885138289	0.8391451069
474	0.3885138238	0.8391451069
475	0.3882132222	0.8413948256
476	0.3881479299	0.8413948256
477	0.3880862877	0.8402699663
478	0.3879975587	0.8402699663
479	0.3879975579	0.8402699663
480	0.3877011501	0.8402699663
481	0.3875428789	0.8402699663
482	0.3873106412	0.8413948256
483	0.387114107	0.8413948256
484	0.3869879818	0.8413948256
485	0.3867585755	0.8413948256
486	0.386700641	0.8413948256
487	0.3865812602	0.8413948256
488	0.3865722059	0.8413948256
489	0.3862466293	0.8413948256
490	0.3861720835	0.8413948256
491	0.3861277726	0.8413948256
492	0.3858604233	0.8413948256
493	0.3858180096	0.8413948256
494	0.3858145144	0.8413948256
495	0.3854817731	0.8413948256
496	0.3853870672	0.8413948256
497	0.3853212925	0.8413948256
498	0.3851250953	0.842519685
499	0.3849890163	0.842519685
500	0.3848538876	0.842519685
501	0.3848087601	0.842519685
502	0.3847539936	0.842519685
503	0.3846667458	0.842519685
504	0.3846207766	0.842519685
505	0.3845471126	0.842519685
506	0.3843620911	0.842519685
507	0.3842652054	0.842519685
508	0.3841239569	0.842519685
509	0.384031664	0.842519685
510	0.3838845454	0.842519685
511	0.3838326873	0.842519685
512	0.3837432574	0.842519685
513	0.3836701957	0.842519685
514	0.3835424788	0.842519685
515	0.3834105676	0.842519685
516	0.3833028764	0.842519685
517	0.383296111	0.842519685
518	0.3832290954	0.842519685
519	0.3830694158	0.842519685
520	0.3829909234	0.842519685
521	0.3826168587	0.842519685
522	0.3826076863	0.842519685
523	0.3824130931	0.842519685
524	0.3821661673	0.8436445444
525	0.3821661672	0.8436445444
526	0.3820036106	0.8436445444
527	0.3820036105	0.8436445444
528	0.3819381328	0.8436445444
529	0.3818354238	0.8447694038
530	0.3817473398	0.8458942632
531	0.38148295	0.8458942632
532	0.381394376	0.8458942632
533	0.3810162976	0.8458942632
534	0.3809931829	0.8458942632
535	0.3809546798	0.8458942632
536	0.3809189039	0.8470191226
537	0.3808014987	0.8470191226
538	0.3806215177	0.8458942632
539	0.3805180778	0.8458942632
540	0.3804344166	0.8458942632
541	0.3802149198	0.8458942632
542	0.3800688826	0.8458942632
543	0.3799280364	0.8458942632
544	0.3797954003	0.8470191226
545	0.3797186146	0.8470191226
546	0.3797031171	0.8470191226
547	0.3795573628	0.8470191226
548	0.379521668	0.8470191226
549	0.3794878914	0.8470191226
550	0.3792671725	0.8470191226
551	0.3791738967	0.8470191226
552	0.379121599	0.8470191226
553	0.379067009	0.8470191226
554	0.3790513213	0.8470191226
555	0.3790302298	0.8470191226
556	0.378982327	0.8470191226
557	0.3787675517	0.8470191226
558	0.3787675511	0.8470191226
559	0.378766104	0.8470191226
560	0.3785730936	0.8470191226
561	0.3784078285	0.8470191226
562	0.3781481347	0.8470191226
563	0.3781337419	0.8470191226
564	0.3780869658	0.8470191226
565	0.3779680951	0.8470191226
566	0.377919742	0.8470191226
567	0.3778120891	0.8470191226
568	0.3776375781	0.8470191226
569	0.3775760969	0.848143982
570	0.3774563722	0.848143982
571	0.3773263687	0.848143982
572	0.3772606231	0.848143982
573	0.3771785292	0.848143982
574	0.3770602013	0.848143982
575	0.3770249926	0.848143982
576	0.3769791602	0.848143982
577	0.3769541122	0.848143982
578	0.3768831982	0.848143982
579	0.376754793	0.848143982
580	0.3766991872	0.848143982
581	0.3766991866	0.848143982
582	0.3766991859	0.848143982
583	0.3766922605	0.848143982
584	0.3766823567	0.848143982
585	0.3766030273	0.848143982
586	0.3764979096	0.848143982
587	0.3763846415	0.848143982
588	0.3763245506	0.848143982
589	0.3763208236	0.848143982
590	0.3762586161	0.848143982
591	0.3761989662	0.848143982
592	0.3761283163	0.848143982
593	0.3761283158	0.848143982
594	0.3758838332	0.848143982
595	0.3755513561	0.848143982
596	0.3753897534	0.848143982
597	0.3752064708	0.848143982
598	0.3751336446	0.848143982
599	0.3750687823	0.848143982
600	0.3749797614	0.848143982
601	0.3748173703	0.848143982
602	0.3747524963	0.848143982
603	0.3745952228	0.8492688414
604	0.3745455698	0.848143982
605	0.3744928351	0.8492688414
606	0.3744843897	0.848143982
607	0.3743504498	0.848143982
608	0.3741781022	0.8492688414
609	0.3738864951	0.8492688414
610	0.3738581954	0.8492688414
611	0.3737628197	0.8492688414
612	0.3737627858	0.8492688414
613	0.3735012196	0.8503937008
614	0.3734601899	0.8503937008
615	0.3733103679	0.8503937008
616	0.3732447277	0.8503937008
617	0.373035354	0.8503937008
618	0.3729015269	0.8503937008
619	0.3728808866	0.8503937008
620	0.3727709042	0.8503937008
621	0.3727040596	0.8503937008
622	0.3724808171	0.8503937008
623	0.3722624368	0.8503937008
624	0.372049113	0.8503937008
625	0.372006768	0.8503937008
626	0.3719433191	0.8503937008
627	0.3718553207	0.8503937008
628	0.3717954666	0.8503937008
629	0.3717463216	0.8503937008
630	0.371734693	0.8503937008
631	0.3715907978	0.8503937008
632	0.3715016176	0.8503937008
633	0.3713453204	0.8503937008
634	0.3712892083	0.8503937008
635	0.3712293364	0.8503937008
636	0.3710533577	0.8503937008
637	0.3709910459	0.8503937008
638	0.3709798452	0.8503937008
639	0.3708293616	0.8503937008
640	0.370669678	0.8503937008
641	0.3706188017	0.8503937008
642	0.3703067532	0.8503937008
643	0.3702664482	0.8503937008
644	0.3701537099	0.8503937008
645	0.3700877421	0.8503937008
646	0.3699059591	0.8503937008
647	0.3697808455	0.8503937008
648	0.3697568008	0.8503937008
649	0.3694996294	0.8503937008
650	0.3693444422	0.8515185602
651	0.3690402432	0.8515185602
652	0.3688064971	0.8515185602
653	0.3687712029	0.8515185602
654	0.3686859353	0.8515185602
655	0.3686617503	0.8515185602
656	0.3686421155	0.8515185602
657	0.3685184008	0.8515185602
658	0.3683432695	0.8515185602
659	0.3682320683	0.8526434196
660	0.3681721739	0.8526434196
661	0.3681139885	0.8526434196
662	0.3679353356	0.8526434196
663	0.3678698229	0.8526434196
664	0.3676861343	0.853768279
665	0.3676313287	0.853768279
666	0.3675566935	0.853768279
667	0.3672722605	0.853768279
668	0.3671802747	0.853768279
669	0.3670721875	0.853768279
670	0.3669330964	0.8526434196
671	0.3668097413	0.8526434196
672	0.3667053214	0.8526434196
673	0.3666854139	0.8526434196
674	0.3665709634	0.8526434196
675	0.3664688653	0.853768279
676	0.3664662945	0.853768279
677	0.3663963413	0.8515185602
678	0.3663493615	0.8526434196
679	0.3661088353	0.853768279
680	0.3659700176	0.853768279
681	0.3657258811	0.853768279
682	0.3653948377	0.853768279
683	0.3652210539	0.853768279
684	0.364996399	0.853768279
685	0.3649763769	0.853768279
686	0.3649550501	0.853768279
687	0.3649063432	0.853768279
688	0.3645819891	0.8548931384
689	0.3645762371	0.8548931384
690	0.3645552409	0.8548931384
691	0.3644631461	0.8548931384
692	0.3644607564	0.8548931384
693	0.3644046494	0.8548931384
694	0.3641530316	0.8548931384
695	0.3640635245	0.8548931384
696	0.3640046222	0.8548931384
697	0.3639330523	0.8548931384
698	0.3639165124	0.8548931384
699	0.3638368527	0.853768279
700	0.3636311424	0.8548931384
701	0.3633729534	0.8548931384
702	0.3631673662	0.8548931384
703	0.3629177289	0.8548931384
704	0.362917727	0.8548931384
705	0.3628001264	0.853768279
706	0.3627855003	0.853768279
707	0.3625632226	0.853768279
708	0.3625105533	0.853768279
709	0.3623275065	0.853768279
710	0.3622330128	0.853768279
711	0.3621556742	0.8548931384
712	0.3619944892	0.8548931384
713	0.3619208949	0.8548931384
714	0.3618567691	0.8548931384
715	0.3616549756	0.8548931384
716	0.3615486448	0.8548931384
717	0.3613747676	0.8548931384
718	0.3612770536	0.8548931384
719	0.3611483032	0.8548931384
720	0.3609222152	0.8548931384
721	0.3606398645	0.8548931384
722	0.3604555485	0.8548931384
723	0.3603888105	0.8548931384
724	0.3602114182	0.8548931384
725	0.3601220386	0.8548931384
726	0.3601157244	0.8548931384
727	0.3600415028	0.8548931384
728	0.3599187161	0.8548931384
729	0.3597706227	0.8548931384
730	0.359585121	0.8548931384
731	0.3593872949	0.8548931384
732	0.359278435	0.8548931384
733	0.359167972	0.8560179978
734	0.3591655444	0.8560179978
735	0.3589615266	0.8560179978
736	0.3588531458	0.8560179978
737	0.3587852204	0.8560179978
738	0.3587419743	0.8560179978
739	0.3585008061	0.8560179978
740	0.3584958945	0.8560179978
741	0.3583767441	0.8560179978
742	0.3582678208	0.8571428571
743	0.3582638654	0.8571428571
744	0.3582009062	0.8571428571
745	0.3579322512	0.8571428571
746	0.3579253797	0.8571428571
747	0.3578407091	0.8571428571
748	0.3577208337	0.8582677165
749	0.3575727715	0.8582677165
750	0.3574817027	0.8582677165
751	0.3574330723	0.8582677165
752	0.3573729349	0.8582677165
753	0.3573693403	0.8582677165
754	0.357235088	0.8593925759
755	0.3571885151	0.8593925759
756	0.357130759	0.8593925759
757	0.3570376563	0.8593925759
758	0.3568632261	0.8593925759
759	0.3568262289	0.8593925759
760	0.3567488156	0.8593925759
761	0.3567076236	0.8593925759
762	0.3566238927	0.8593925759
763	0.3564552345	0.8593925759
764	0.3563157312	0.8593925759
765	0.3562323375	0.8593925759
766	0.3560079958	0.8593925759
767	0.3560001941	0.8593925759
768	0.3559575891	0.8593925759
769	0.355874296	0.8593925759
770	0.3558041052	0.8593925759
771	0.3556525768	0.8593925759
772	0.3556423735	0.8593925759
773	0.3555587534	0.8593925759
774	0.355542549	0.8593925759
775	0.3554832908	0.8593925759
776	0.3554580148	0.8593925759
777	0.3554473436	0.8593925759
778	0.3553710141	0.8593925759
779	0.3552061872	0.8593925759
780	0.3551660766	0.8593925759
781	0.3550934171	0.8593925759
782	0.3550714243	0.8593925759
783	0.3550505543	0.8593925759
784	0.3550472729	0.8593925759
785	0.3549495991	0.8593925759
786	0.3547875195	0.8593925759
787	0.3547657225	0.8593925759
788	0.3547140024	0.8593925759
789	0.3545375782	0.8593925759
790	0.3544153711	0.8593925759
791	0.3543972089	0.8593925759
792	0.3543089235	0.8593925759
793	0.3542913633	0.8593925759
794	0.3542645342	0.8593925759
795	0.3541765091	0.8605174353
796	0.3541610123	0.8605174353
797	0.3540166707	0.8605174353
798	0.3537698319	0.8605174353
799	0.3534980087	0.8605174353
800	0.3534279623	0.8605174353
801	0.3533911339	0.8605174353
802	0.3533681641	0.8605174353
803	0.3533053563	0.8605174353
804	0.3532906477	0.8616422947
805	0.3531139206	0.8616422947
806	0.3530624956	0.8616422947
807	0.3530023638	0.8616422947
808	0.3528873939	0.8616422947
809	0.3527397006	0.8616422947
810	0.3525971795	0.8616422947
811	0.3523387767	0.8616422947
812	0.352163833	0.8616422947
813	0.3521260334	0.8616422947
814	0.3521033238	0.8616422947
815	0.3520847076	0.8616422947
816	0.3520730047	0.8616422947
817	0.3520618279	0.8616422947
818	0.352004735	0.8616422947
819	0.3519971074	0.8616422947
820	0.3519673278	0.8616422947
821	0.3517572431	0.8616422947
822	0.3517410306	0.8616422947
823	0.3517329787	0.8616422947
824	0.3517128085	0.8616422947
825	0.3515344902	0.8616422947
826	0.3515111468	0.8627671541
827	0.351499034	0.8627671541
828	0.35135804	0.8616422947
829	0.3512835317	0.8627671541
830	0.3512176444	0.8627671541
831	0.3510276525	0.8616422947
832	0.3510001463	0.8627671541
833	0.3508985423	0.8627671541
834	0.3508830388	0.8616422947
835	0.3508420095	0.8616422947
836	0.3507838233	0.8627671541
837	0.350761047	0.8627671541
838	0.3507495156	0.8627671541
839	0.3507353533	0.8627671541
840	0.3506735079	0.8627671541
841	0.3504607451	0.8627671541
842	0.3504322748	0.8627671541
843	0.3502985801	0.8627671541
844	0.3501336714	0.8627671541
845	0.3500887939	0.8627671541
846	0.3500430441	0.8627671541
847	0.3497629394	0.8627671541
848	0.3497609082	0.8627671541
849	0.3496652122	0.8627671541
850	0.3496045055	0.8627671541
851	0.3495408496	0.8627671541
852	0.349431349	0.8627671541
853	0.349308255	0.8627671541
854	0.3492470869	0.8627671541
855	0.3491921781	0.8627671541
856	0.3491532583	0.8627671541
857	0.3491132895	0.8627671541
858	0.3488807487	0.8627671541
859	0.3488515706	0.8627671541
860	0.3488348644	0.8627671541
861	0.3488220142	0.8627671541
862	0.3487866618	0.8627671541
863	0.3487317936	0.8638920135
864	0.3486731735	0.8638920135
865	0.3484523212	0.8638920135
866	0.3484422903	0.8638920135
867	0.3483564776	0.8638920135
868	0.3483003662	0.8638920135
869	0.3482084064	0.8638920135
870	0.3481303333	0.8638920135
871	0.348126505	0.8638920135
872	0.3481248527	0.8638920135
873	0.3478988077	0.8638920135
874	0.3478830538	0.8638920135
875	0.3478303443	0.8638920135
876	0.3478232392	0.8638920135
877	0.347698509	0.8638920135
878	0.3476450918	0.8638920135
879	0.3475653805	0.8638920135
880	0.3474820806	0.8638920135
881	0.3474532227	0.8638920135
882	0.3473840845	0.8638920135
883	0.347243913	0.8638920135
884	0.3471540936	0.8638920135
885	0.347107096	0.8638920135
886	0.3470284655	0.8638920135
